L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42
0,45,14,106,63,6,14,3,11,11,176,33,14,47,10,11,7,18,15,13,38,0,32,76,8,7,4,7,35,290,5,8,4,1,0,5,55,11,188,0,47,0
0,45,16,106,67,6,14,0,11,11,165,33,18,46,12,11,6,18,3,13,39,0,41,94,8,7,4,7,19,282,8,8,8,1,0,5,64,15,188,0,47,0
0,45,9,93,68,2,3,7,6,15,158,12,13,46,19,7,12,9,10,15,39,0,34,99,14,7,4,2,19,286,3,7,9,1,3,5,46,15,188,0,47,0
0,46,9,103,46,2,3,7,2,8,150,12,16,41,13,21,20,11,10,15,42,0,39,62,6,3,4,2,23,281,3,7,5,0,3,5,46,7,104,4,47,0
0,46,9,100,49,7,3,7,12,8,153,19,6,41,15,21,15,14,13,15,42,0,36,69,6,3,4,6,23,282,7,7,7,2,3,5,46,7,111,9,50,0
0,46,3,115,57,9,0,11,16,8,161,21,25,36,16,21,14,14,14,29,42,0,36,72,14,3,4,6,4,274,4,3,7,10,3,5,65,2,116,9,50,0
0,46,3,113,37,7,0,11,14,11,168,24,29,24,16,21,11,16,14,19,43,0,40,72,14,6,4,6,5,287,4,3,7,10,3,0,82,4,118,9,50,0
0,48,3,117,46,7,2,11,16,15,152,25,26,27,16,21,17,16,14,19,43,0,40,84,14,6,4,6,7,290,4,5,7,17,3,6,98,9,118,15,50,0
0,48,3,125,53,7,4,15,5,11,145,25,34,27,16,26,17,17,14,27,43,3,40,46,13,3,4,8,7,294,4,7,5,10,3,6,106,9,118,15,54,0
0,51,0,125,48,7,4,9,9,11,153,13,18,27,3,6,5,1,1,28,43,0,40,60,13,3,4,2,3,296,0,4,5,0,3,6,83,8,118,6,54,0
0,51,12,127,49,9,4,12,17,11,148,18,18,27,7,6,5,1,1,30,43,0,43,60,15,3,4,2,9,305,0,10,5,0,3,6,88,8,118,6,54,0
0,53,12,111,50,8,4,18,28,13,149,18,5,31,7,6,4,4,1,30,43,0,49,60,24,3,4,2,13,299,0,10,5,7,3,6,90,3,121,6,54,0
0,53,15,115,50,8,0,19,33,17,146,18,13,27,7,1,8,7,1,33,35,0,49,72,24,3,4,0,13,308,0,6,5,7,0,0,45,3,121,7,54,0
0,14,15,124,34,8,5,11,16,6,150,18,13,33,7,1,11,8,0,33,28,0,49,41,13,0,4,3,14,337,2,6,3,7,0,0,51,0,114,7,26,0
0,19,15,113,40,8,12,11,21,6,141,18,14,33,7,1,15,11,0,33,28,0,49,41,13,0,4,3,14,337,2,12,3,16,0,4,54,8,117,10,29,0
0,24,15,121,40,7,12,18,20,8,144,19,5,31,17,3,10,8,0,33,24,0,49,56,13,0,4,3,14,333,2,12,3,9,0,13,54,12,120,11,32,0
0,24,3,114,33,7,12,18,44,13,142,8,12,31,17,2,3,15,0,33,24,0,41,58,16,4,4,3,14,347,2,6,14,9,5,13,25,12,124,14,32,0
0,28,3,125,51,7,12,7,45,13,145,12,13,31,19,4,7,11,2,33,22,0,39,67,16,4,4,3,11,342,2,9,14,9,5,20,25,4,131,14,36,0
0,30,6,116,60,7,20,12,49,7,143,12,23,31,19,4,15,12,2,36,22,0,39,39,3,4,4,3,11,350,2,9,13,0,48,16,32,4,131,11,36,7
0,30,6,121,54,2,8,15,31,7,146,14,20,30,18,10,26,23,2,36,22,0,39,39,3,4,4,0,14,341,4,3,13,0,48,23,26,4,131,16,36,0
0,30,7,111,44,1,8,15,42,7,149,14,22,30,16,12,25,23,2,43,22,0,40,44,3,8,4,0,14,345,4,5,17,0,48,23,33,13,132,16,36,0
0,30,7,111,44,3,8,8,31,8,145,17,22,34,17,15,20,23,7,46,18,0,33,46,10,15,4,0,10,361,4,5,17,0,43,12,33,13,137,12,38,0
0,30,9,121,51,8,8,13,26,8,145,17,13,23,20,15,5,31,7,27,13,0,37,48,14,27,4,0,10,376,4,5,17,0,43,12,39,17,144,12,39,0
0,33,8,104,38,8,2,13,16,3,151,11,13,25,20,9,2,34,8,27,19,0,33,29,11,25,4,0,10,366,4,7,6,3,48,12,13,4,144,12,39,0
0,37,19,119,38,11,3,13,14,3,150,11,9,21,24,9,16,30,8,32,19,0,34,38,11,25,4,0,14,371,4,8,6,3,59,0,19,4,144,0,39,0
0,39,19,115,42,11,3,5,12,3,159,11,17,21,14,9,18,33,14,32,17,0,30,44,11,25,4,0,4,368,4,8,8,3,60,3,23,0,162,0,39,0
0,42,13,128,29,14,3,10,9,3,146,11,22,21,20,15,12,21,17,39,19,3,30,48,13,25,4,0,4,368,0,6,8,3,64,3,19,5,166,0,46,0
0,47,13,109,30,14,7,10,11,3,146,11,34,21,20,17,9,25,17,39,21,0,27,60,13,25,4,11,4,370,6,16,8,0,30,3,28,5,166,0,46,0
0,54,13,112,33,9,9,10,11,6,162,14,25,21,20,22,21,11,17,41,18,0,36,40,5,22,4,11,6,379,6,16,2,0,30,7,28,5,172,0,46,0
0,55,14,112,24,17,9,7,20,8,157,14,30,21,20,22,29,17,11,41,18,0,44,40,12,26,4,11,2,365,6,20,2,0,30,7,31,0,174,9,46,0
0,60,1,94,19,17,6,7,15,8,161,6,9,21,14,7,22,9,12,42,18,0,35,40,15,33,4,18,3,364,6,21,2,0,25,4,32,4,185,11,46,0
0,60,1,94,24,17,6,11,34,8,171,16,16,34,15,10,24,13,12,45,18,0,35,42,22,33,4,21,6,358,6,21,2,0,25,4,32,4,185,20,46,0
0,60,1,85,26,14,6,11,24,8,178,16,13,34,15,13,10,19,12,45,18,0,31,50,22,33,4,21,6,358,8,21,2,0,25,4,38,4,185,20,46,0
0,53,7,89,9,10,0,18,26,6,182,16,29,31,23,6,4,24,11,45,18,0,31,22,27,19,4,10,4,345,9,7,0,0,9,11,29,4,91,11,22,0
0,54,7,76,16,10,4,25,18,12,163,16,32,31,23,10,4,24,14,45,8,0,31,30,27,26,4,10,4,345,9,7,0,0,9,11,31,4,96,15,22,0
0,54,11,82,20,13,16,26,9,16,167,21,41,31,23,10,0,20,19,45,10,0,34,42,27,26,4,12,7,338,18,7,0,4,9,14,41,8,100,15,22,0
0,54,11,84,18,18,16,26,13,16,165,21,63,26,9,10,0,22,23,45,19,0,32,42,30,29,4,12,11,342,18,7,0,4,7,14,62,8,120,4,22,0
0,54,11,75,20,8,16,20,21,16,158,18,47,21,9,4,2,9,24,49,31,4,36,46,30,29,4,2,7,339,16,0,0,4,11,14,42,5,120,4,27,0
0,54,11,78,39,8,20,21,25,12,156,28,47,23,14,4,10,9,26,49,31,5,26,41,17,16,4,2,7,342,16,3,0,8,11,17,55,5,120,4,27,0
0,54,11,69,40,8,20,21,12,15,161,38,47,23,16,6,8,16,26,22,32,0,26,41,21,20,4,2,7,341,19,3,0,10,11,6,73,1,120,0,27,0
0,56,0,76,37,8,4,23,25,15,171,38,47,21,19,2,13,38,28,22,32,0,26,43,21,20,4,0,7,342,12,3,0,10,11,8,37,4,120,0,27,0
0,58,6,70,41,0,4,6,26,15,176,40,23,21,17,2,16,57,6,26,33,6,26,46,21,20,4,0,0,339,12,3,0,10,11,12,37,3,123,0,27,0
0,58,10,79,46,0,4,6,29,15,182,40,27,24,17,2,15,63,6,28,33,0,26,68,21,20,4,0,16,339,12,5,41,11,0,6,48,3,135,0,27,0
0,58,11,86,25,10,12,10,19,12,202,40,6,24,17,2,19,41,7,28,27,0,22,49,4,4,4,0,19,323,12,5,41,11,0,6,53,0,147,0,27,0
0,58,11,76,25,10,8,10,16,12,190,22,16,24,24,0,11,42,7,32,23,0,22,49,6,4,4,0,22,323,9,2,41,11,2,6,24,0,150,0,27,0
0,58,15,80,26,10,15,9,31,15,181,27,19,30,31,3,15,41,1,32,23,0,25,57,10,6,4,0,22,311,9,4,44,5,2,0,45,4,152,2,27,0
0,58,15,69,12,10,15,9,29,15,190,27,36,30,26,3,29,41,1,32,23,0,25,67,18,6,4,0,22,312,11,4,44,5,4,7,45,4,152,2,27,0
0,58,4,82,16,10,14,9,33,18,192,27,36,30,26,3,25,46,4,35,23,0,34,72,18,6,4,0,22,311,2,2,44,5,4,9,36,4,154,2,27,0
0,58,4,79,20,10,14,12,9,16,200,32,24,26,30,3,11,20,4,35,29,0,34,44,14,2,4,0,22,321,2,2,43,0,2,9,43,4,170,6,30,0
0,58,4,77,21,10,21,5,9,21,199,36,36,34,30,3,9,22,11,35,33,0,34,52,14,2,4,0,0,325,2,3,43,0,4,9,43,0,171,6,30,0
0,58,4,93,34,0,25,5,18,25,204,36,20,39,31,3,8,11,11,35,35,0,38,59,18,2,4,3,3,334,2,7,43,0,4,13,50,8,177,6,30,0
0,58,0,79,38,0,11,5,19,25,183,15,20,45,13,0,13,11,15,37,35,0,41,66,18,2,4,3,3,323,0,5,43,4,2,4,19,8,177,4,30,0
0,65,4,79,45,2,11,5,24,29,194,17,7,48,15,0,17,13,19,37,35,0,41,69,18,2,4,6,5,329,3,5,43,10,2,4,22,8,177,4,30,0
0,13,4,81,29,2,11,0,27,16,200,18,12,51,15,0,12,13,16,37,36,0,46,83,7,0,4,6,7,324,3,5,8,10,5,13,34,0,177,4,8,0
0,14,7,81,33,2,2,1,13,16,196,18,16,51,15,7,9,18,16,40,28,0,58,86,7,0,4,6,11,342,6,0,8,10,3,9,30,8,177,4,8,0
0,21,7,83,43,12,11,5,9,20,186,27,18,66,15,9,8,18,16,40,18,6,60,96,7,11,4,10,20,332,6,0,10,10,3,13,35,9,179,4,8,0
0,21,11,75,28,12,11,5,18,21,190,29,15,70,15,9,20,20,16,19,21,0,60,96,7,13,4,10,20,335,6,0,10,10,3,13,40,13,180,4,8,0
0,21,11,80,28,12,14,9,16,21,183,31,22,70,3,12,21,20,0,19,21,0,60,106,7,13,4,10,15,331,13,0,10,3,5,4,42,5,180,8,14,0
0,21,17,66,32,10,12,9,16,7,186,20,19,68,5,9,6,25,0,19,21,0,60,82,3,13,4,8,15,339,7,0,4,3,5,4,22,5,180,10,14,0
0,21,17,70,20,10,12,17,15,10,190,20,24,70,8,13,0,14,0,19,19,0,60,85,10,13,4,8,26,329,7,0,4,3,9,4,26,0,180,13,14,0
0,21,17,61,10,10,12,17,24,10,179,20,35,67,19,13,15,22,2,19,15,0,65,85,10,13,4,16,28,329,7,3,9,3,6,0,29,7,183,9,14,0
0,21,17,65,11,10,0,12,23,10,178,20,27,70,19,19,18,19,2,19,15,0,65,88,14,15,4,12,15,326,0,3,9,3,16,0,8,7,183,12,14,0
0,26,17,54,27,10,37,12,23,10,175,20,38,67,18,23,6,27,4,19,13,0,57,90,14,15,4,15,15,334,0,3,9,3,16,4,17,9,189,15,14,0
0,26,17,56,17,3,37,12,9,5,155,20,24,75,27,23,5,35,4,23,13,0,48,82,13,2,4,19,15,327,8,3,5,0,17,4,17,13,113,15,14,0
0,26,17,58,22,3,46,12,12,5,139,20,29,73,27,23,2,59,9,31,14,0,48,84,13,8,4,19,19,328,8,13,5,0,17,6,28,23,113,23,18,0
0,26,7,44,25,5,50,2,13,8,130,5,27,73,30,15,8,52,7,31,16,0,39,84,13,16,6,7,9,319,8,10,10,0,17,6,21,21,117,23,18,0
0,28,7,51,26,5,58,2,11,8,122,5,39,70,30,15,8,67,7,34,16,0,41,84,13,16,10,10,9,321,8,10,14,0,7,5,21,21,119,17,18,0
0,28,7,45,31,5,59,7,14,17,115,5,27,70,17,17,5,44,7,43,16,0,41,84,13,16,20,10,13,327,11,12,14,4,15,9,26,0,126,17,22,0
0,28,0,58,41,5,59,13,22,14,109,7,34,70,16,2,5,52,12,43,16,0,46,37,5,19,32,0,16,332,3,2,9,4,15,10,12,0,132,17,22,0
0,28,5,60,42,9,59,13,35,14,98,7,26,68,16,4,3,38,10,44,16,4,54,47,10,19,55,0,13,342,3,2,9,7,8,8,17,1,136,0,22,0
0,32,5,58,49,11,59,13,14,16,88,11,28,64,16,4,3,38,20,44,16,0,50,47,10,19,62,0,17,340,10,2,16,7,10,11,27,4,136,0,22,0
0,32,5,58,43,6,59,21,23,20,84,11,26,55,16,11,9,24,20,44,12,3,50,51,10,19,77,0,17,308,10,2,16,7,21,14,35,10,148,0,22,0
0,35,5,40,49,6,3,29,9,23,83,8,26,49,16,9,16,28,20,26,13,0,50,53,10,19,98,0,17,296,7,3,16,3,13,15,38,10,148,0,22,0
0,22,6,44,31,6,7,16,13,14,80,14,30,46,4,9,11,30,22,26,13,0,50,46,8,10,129,4,7,286,7,3,7,7,13,15,38,9,148,0,18,0
0,26,8,36,31,6,7,16,4,19,70,20,19,50,5,13,4,22,22,26,13,0,50,51,8,10,161,4,7,282,7,3,7,7,13,15,47,9,152,0,18,0
0,34,3,45,42,6,7,16,4,19,66,20,23,50,6,4,5,25,26,30,13,0,52,67,8,13,180,4,7,275,4,3,7,12,4,9,34,5,156,2,18,0
0,34,8,48,28,0,7,16,12,19,62,20,21,59,6,4,9,18,26,30,30,0,53,67,8,13,214,4,9,272,4,3,8,12,4,9,34,9,161,2,18,0
0,34,8,47,32,0,7,0,12,19,56,20,40,49,6,4,14,24,11,28,30,4,58,67,8,13,238,4,3,269,8,7,8,12,4,9,34,9,166,2,25,0
0,34,8,47,65,0,10,5,12,8,46,20,34,52,2,4,10,31,16,28,31,0,57,52,0,8,277,4,3,268,10,7,4,8,4,4,40,9,168,2,25,0
0,34,5,33,51,3,11,5,7,8,40,12,37,52,2,3,3,34,16,28,31,0,57,56,3,10,294,0,6,267,6,4,4,9,4,4,23,6,168,2,25,0
0,36,8,38,53,6,11,5,13,8,32,19,15,56,2,3,12,20,19,28,35,0,50,69,3,10,352,0,6,269,6,5,4,9,4,4,31,8,174,2,30,0
0,36,8,37,64,8,11,5,9,19,28,19,26,56,2,3,12,23,11,28,35,0,55,73,3,10,407,0,6,259,6,5,4,1,0,7,38,5,168,0,30,0
0,36,7,41,68,8,8,5,28,19,23,19,26,45,5,7,14,7,13,28,35,0,52,75,6,14,475,0,6,261,0,1,6,5,3,7,30,5,168,0,30,0
0,36,7,26,59,10,8,5,26,16,21,19,28,50,3,7,21,18,13,28,35,0,53,50,7,6,499,2,6,264,0,1,7,5,3,7,40,0,173,0,30,0
0,36,7,26,59,7,8,5,34,16,19,19,16,50,3,7,17,22,15,28,35,0,43,50,7,6,520,5,6,268,0,1,7,4,3,5,45,0,173,2,30,0
0,37,7,36,59,4,8,0,16,17,19,19,24,61,5,7,7,22,7,28,27,0,43,67,7,6,571,5,4,260,0,9,7,6,6,5,48,7,173,2,30,0
0,37,10,26,64,14,0,1,17,18,19,7,24,65,8,0,3,27,7,28,24,0,43,67,7,6,586,7,7,264,3,8,7,6,6,5,25,7,176,2,30,0
0,42,18,35,37,14,0,1,5,18,19,11,11,65,8,0,13,21,17,28,24,0,38,79,7,6,604,7,10,269,11,8,7,2,3,2,29,7,176,5,31,0
0,47,20,26,51,22,0,1,2,7,19,11,17,65,8,0,12,30,17,28,21,0,34,49,1,0,604,7,17,281,11,8,2,2,3,3,43,7,176,5,31,0
0,47,16,38,27,18,9,1,3,10,15,11,6,67,15,3,4,23,10,2,9,0,36,49,1,7,613,2,17,274,14,0,2,2,9,6,30,0,176,5,31,0
0,47,16,33,27,18,20,1,4,18,15,11,18,67,15,3,10,31,10,5,9,0,40,49,1,7,617,2,17,277,23,3,2,0,6,4,34,0,179,3,31,0
0,47,16,29,33,18,20,1,4,18,6,11,14,67,18,3,11,17,20,5,9,0,40,51,1,7,621,7,23,277,23,3,2,2,6,6,34,0,179,3,31,0
0,49,19,29,33,18,20,9,19,18,6,14,17,65,18,3,6,20,20,5,9,0,40,57,1,7,624,7,23,277,23,3,2,2,6,6,43,3,179,3,33,0
0,27,10,20,19,7,20,12,21,11,2,7,13,65,18,5,4,15,10,5,9,0,36,19,0,11,632,5,10,268,9,3,0,2,0,7,15,3,71,0,19,0
0,33,10,20,22,23,20,12,27,13,2,7,20,65,13,5,17,26,10,5,9,0,43,26,0,11,635,5,13,268,9,7,0,2,0,13,26,4,78,2,19,0
0,41,10,16,22,23,30,12,32,13,2,7,15,65,13,5,16,23,10,5,9,0,41,32,0,11,635,5,20,258,12,7,0,2,0,23,38,7,82,5,21,0
0,45,10,18,20,23,10,12,19,13,2,7,15,65,20,5,5,23,10,9,8,0,39,44,0,11,635,0,24,265,3,4,0,0,0,21,31,7,82,5,21,0
0,45,12,16,22,16,10,4,21,16,2,7,7,65,20,7,14,19,11,9,10,0,42,53,2,13,639,0,22,261,3,4,0,0,0,21,32,7,84,9,21,0
0,45,12,26,25,23,10,5,15,5,2,7,14,45,21,7,11,28,11,9,13,0,42,46,2,8,648,4,22,272,3,4,6,0,0,21,34,10,84,17,21,0
0,45,12,46,15,23,10,5,17,5,0,14,38,45,11,7,2,30,11,9,13,0,37,46,2,15,648,4,25,279,3,8,6,0,5,10,48,3,84,12,21,0
0,45,2,40,15,23,0,5,19,5,0,15,31,33,8,2,7,30,11,9,13,0,31,52,2,15,663,4,25,279,0,6,6,2,5,12,27,3,84,12,21,0
0,45,4,42,33,23,0,1,15,9,0,15,34,33,11,2,21,34,11,9,15,0,34,63,6,15,663,4,7,277,0,8,6,12,5,12,32,0,87,16,21,0
0,53,4,38,33,10,0,1,34,12,0,23,21,29,11,2,14,33,11,9,15,0,36,63,6,15,666,4,7,289,3,8,6,12,5,6,32,0,87,4,21,0
0,53,3,38,26,14,0,1,23,7,0,28,23,28,13,2,0,44,11,9,15,0,36,33,4,11,666,0,7,303,3,9,6,12,5,6,9,0,87,8,21,0
0,53,3,28,34,14,0,6,27,7,0,28,20,34,13,6,19,25,11,12,21,0,36,37,4,16,666,0,10,317,3,9,6,12,5,6,27,0,91,8,21,0
0,53,3,26,34,14,0,5,13,7,0,32,24,36,7,6,24,26,0,12,21,0,36,48,4,16,666,1,3,313,3,9,8,0,0,4,35,0,98,4,21,0
0,55,3,28,13,7,0,5,18,11,0,34,17,36,7,6,17,11,0,10,25,0,25,57,4,16,666,2,3,321,3,9,8,0,0,4,39,0,98,4,21,0
0,55,2,24,18,12,0,5,18,11,0,27,20,45,7,10,15,11,0,10,32,0,26,61,4,16,666,16,3,315,2,3,8,0,0,4,35,0,98,4,21,0
0,64,4,25,28,12,0,6,37,4,0,27,7,45,12,10,11,8,5,10,28,0,30,42,3,7,666,19,8,318,2,3,10,11,4,0,51,0,98,0,21,3
0,64,4,19,39,12,0,1,23,4,0,27,12,48,12,14,16,8,9,10,28,0,41,45,7,7,666,25,13,321,2,3,10,11,7,0,54,4,98,0,21,0
0,64,4,19,37,5,1,1,12,4,0,27,12,47,14,18,8,4,11,10,26,0,38,50,7,12,666,23,16,324,2,4,10,11,7,3,30,12,98,0,21,0
0,64,4,20,47,5,1,1,9,14,0,28,15,50,14,18,1,12,12,10,26,0,35,57,7,12,666,23,17,317,2,4,10,11,7,3,54,15,99,0,21,0
0,64,4,20,47,5,1,1,3,14,0,28,30,50,14,20,5,14,12,11,26,0,35,68,7,12,666,25,17,325,6,4,10,11,7,3,54,22,102,3,21,3
0,39,4,22,42,8,1,0,3,10,0,29,40,44,14,20,12,10,7,11,24,0,33,36,7,5,666,35,12,315,6,4,8,11,11,3,57,10,106,3,6,0
0,47,0,26,43,10,1,0,0,14,0,2,42,36,17,15,8,25,7,11,28,0,24,38,7,5,666,12,20,316,4,1,8,3,4,0,31,10,106,3,16,0
0,47,0,28,46,6,1,2,4,14,0,2,24,36,13,15,8,16,11,13,28,0,25,38,12,5,666,12,20,326,4,1,8,3,4,3,37,0,109,3,18,0
0,47,0,23,23,6,1,2,18,15,0,6,27,40,12,17,15,20,11,13,28,0,17,41,16,5,666,12,27,330,4,4,8,3,4,5,48,0,109,7,18,0
0,52,6,31,23,6,0,13,20,17,0,10,12,38,12,5,9,23,4,13,28,0,17,46,16,9,666,0,15,318,0,4,8,7,0,5,27,0,110,4,18,4
0,52,6,20,28,6,0,18,13,7,0,10,13,39,12,8,5,23,4,13,24,0,17,16,9,4,666,0,19,326,0,7,4,7,2,5,27,0,110,4,25,0
0,52,6,17,12,1,0,18,21,8,0,10,23,34,12,8,3,18,15,13,30,0,14,17,9,4,666,0,19,318,0,7,4,7,2,5,44,0,113,4,25,0
0,54,11,19,18,1,0,18,31,13,0,12,35,46,12,8,2,22,15,13,37,0,12,19,14,4,666,0,19,321,0,18,4,4,2,0,57,0,115,1,25,6
0,54,15,13,18,1,0,27,33,13,0,15,38,43,2,3,4,6,11,13,37,0,17,23,14,8,666,0,5,317,3,14,4,4,4,7,43,0,115,3,25,0
0,54,15,19,22,4,0,27,41,13,0,24,40,43,6,3,11,6,13,3,37,0,11,23,21,8,666,0,5,324,3,14,7,4,8,16,44,0,115,4,25,0
0,57,15,15,16,3,0,28,23,6,0,24,33,36,6,3,9,8,13,3,48,0,11,20,12,4,666,0,5,313,3,14,7,0,8,16,44,0,52,6,25,0
0,58,8,15,19,7,0,34,27,6,0,24,42,38,16,0,0,10,13,3,47,0,15,31,12,4,666,3,5,316,3,6,7,0,8,16,14,2,54,15,25,3
0,58,10,4,25,11,0,22,16,6,0,27,56,41,16,0,12,10,4,3,47,0,17,38,12,4,666,3,1,305,7,6,7,0,8,16,17,6,58,15,25,0
0,58,14,17,9,21,0,22,23,6,0,29,35,41,14,0,18,11,4,3,47,0,17,46,21,4,666,4,1,309,11,6,12,0,4,9,32,23,58,12,25,0
0,58,14,17,9,21,0,22,17,6,0,29,40,41,15,0,6,13,4,3,44,0,23,53,21,4,666,4,1,303,11,6,12,0,4,9,36,25,58,20,25,0
0,61,12,17,16,20,1,22,17,2,0,26,18,39,15,0,8,18,4,3,44,0,23,49,11,0,666,3,1,303,8,6,5,0,6,9,30,27,58,20,27,0
0,63,12,22,25,20,4,14,7,2,0,26,20,39,15,0,12,29,4,3,42,0,23,57,11,17,666,7,0,304,8,17,10,0,4,0,35,7,65,8,27,0
0,66,12,7,19,21,6,14,10,2,0,29,8,39,15,0,10,30,4,3,42,0,23,57,11,17,666,7,3,316,11,17,22,0,4,13,35,10,67,8,29,0
0,70,5,9,20,22,10,14,17,2,0,33,14,39,7,0,4,32,4,5,43,0,26,60,11,17,666,4,5,319,3,11,22,0,4,13,14,6,67,8,31,0
0,70,5,18,23,7,10,14,14,6,0,33,13,42,2,4,6,10,4,5,43,0,26,60,11,17,666,4,13,319,3,11,22,0,0,17,20,6,74,0,31,0
0,33,5,18,21,8,12,6,14,6,0,33,18,46,9,4,9,28,8,5,45,0,26,30,2,23,666,4,13,315,11,11,18,0,3,17,29,5,81,0,29,0
0,33,6,20,25,8,16,6,8,6,0,36,14,55,9,17,11,19,8,5,50,0,26,30,5,23,666,4,13,323,11,11,18,0,3,25,29,12,83,0,29,0
0,36,8,15,29,8,6,6,10,6,0,17,16,52,9,17,6,23,8,5,54,0,30,46,5,23,666,4,13,311,8,0,29,0,3,31,34,20,87,0,46,0
0,36,8,18,21,8,6,6,9,8,0,17,20,50,11,25,12,17,14,5,54,0,32,46,5,28,666,4,13,316,8,0,29,15,3,31,34,20,92,2,46,0
0,36,8,13,21,16,6,0,13,8,0,17,21,48,19,29,17,21,12,5,47,0,32,55,8,28,666,4,3,316,8,0,31,15,3,31,39,13,92,2,48,2
0,36,10,14,28,16,0,2,12,5,0,29,21,51,19,12,7,25,12,5,54,0,37,41,6,21,666,4,10,330,4,0,24,15,0,23,28,13,97,2,48,0
0,36,10,10,35,18,0,4,12,5,0,29,16,51,19,12,5,9,12,2,59,0,37,49,6,21,666,4,17,349,4,0,28,15,0,29,32,12,99,2,48,0
0,36,10,12,30,18,0,4,8,5,0,29,16,47,19,12,13,22,18,2,59,0,37,61,6,21,666,4,17,351,4,0,32,15,0,31,35,16,100,2,48,0
0,36,10,19,35,19,0,4,13,5,0,32,5,46,19,12,17,19,11,10,62,0,37,61,6,21,666,4,17,336,4,0,32,0,0,12,43,11,100,6,48,0
0,36,3,11,35,19,0,14,27,5,0,18,8,50,9,0,17,19,13,10,65,0,43,65,6,21,666,4,19,355,4,0,32,0,0,12,17,21,100,10,48,0
0,39,3,14,19,19,0,18,32,3,0,18,9,50,9,3,11,17,13,10,63,0,43,34,0,0,666,4,19,343,4,0,12,0,2,12,18,10,100,10,48,0
0,39,7,11,19,19,0,18,29,3,0,18,13,49,9,7,6,17,13,14,63,0,43,34,0,0,666,4,19,351,4,0,12,4,4,2,21,10,103,10,48,0
7,39,4,31,19,3,2,14,26,3,0,18,12,48,9,7,11,18,9,14,58,0,39,34,3,0,666,8,2,348,0,0,15,4,4,6,10,17,103,10,48,0
0,39,4,31,16,8,2,14,33,3,0,20,20,39,9,13,12,18,9,14,57,0,39,37,3,0,666,8,4,348,0,0,18,4,4,6,12,17,112,10,48,0
0,39,4,33,20,8,2,14,18,7,0,20,19,37,1,13,12,15,9,14,52,0,34,43,3,0,666,8,7,335,0,10,18,4,6,4,19,17,112,0,48,0
0,40,8,53,27,8,2,14,24,14,0,20,32,38,0,14,8,24,9,16,49,0,34,20,3,0,666,9,15,335,0,10,10,4,6,4,26,17,112,0,48,0
0,40,4,38,28,8,1,0,11,14,0,2,29,35,0,7,11,34,2,16,48,0,29,22,3,0,666,1,13,326,0,10,16,4,6,4,20,0,112,0,48,0
0,40,4,46,28,8,1,0,13,14,0,2,23,34,6,7,11,40,2,17,46,0,31,22,3,0,666,1,13,326,0,10,16,0,4,0,36,0,112,0,48,0
0,40,13,34,33,16,6,0,18,19,0,2,26,34,6,7,3,57,2,17,46,0,47,26,6,0,666,1,13,323,0,10,16,0,7,0,36,0,114,0,48,4
0,44,9,38,45,19,6,4,18,22,0,3,18,33,6,0,6,39,2,17,53,0,47,32,6,1,666,0,15,328,0,0,16,0,9,0,21,4,114,0,48,0
0,13,9,35,34,23,6,4,21,20,0,11,27,32,15,0,9,42,0,17,56,0,45,33,5,1,0,0,15,319,1,0,10,0,10,0,36,4,70,4,19,0
0,13,9,35,34,23,6,4,16,20,0,11,19,32,15,0,7,14,0,17,58,0,39,37,5,1,0,0,15,319,4,0,10,0,10,3,36,9,76,4,19,0
0,13,9,35,44,23,6,4,23,34,0,11,23,30,15,0,6,20,0,17,61,0,50,39,5,1,0,0,15,315,4,0,10,0,10,3,61,5,80,4,21,0
0,14,8,27,27,23,0,4,16,34,0,9,11,30,15,3,17,8,4,15,61,0,50,77,7,1,0,0,15,325,7,5,10,5,5,3,49,9,80,4,21,0
0,16,13,29,30,23,0,0,22,34,0,9,18,33,15,8,36,28,4,15,61,0,53,90,11,1,0,0,5,314,7,7,10,5,5,3,59,8,80,4,21,0
0,16,19,23,32,9,0,4,30,20,0,13,23,27,11,8,25,29,5,19,60,0,46,85,8,0,0,3,17,318,13,7,10,5,5,3,76,9,84,4,21,0
0,16,20,38,22,14,4,6,42,22,0,13,29,27,16,15,8,36,5,19,60,0,45,97,8,0,0,6,17,309,14,7,10,5,0,5,50,7,88,0,21,0
0,16,23,43,26,21,8,13,42,22,0,24,26,23,16,15,9,19,9,19,60,0,45,99,8,0,0,9,29,314,14,9,10,5,1,5,53,7,119,0,21,0
0,28,23,51,37,21,51,13,54,25,0,25,35,21,16,23,8,30,5,19,54,0,51,99,8,0,0,9,27,310,21,9,13,5,1,5,54,2,124,0,21,0
0,30,34,100,39,12,51,13,40,25,0,25,16,21,16,23,6,20,8,23,56,0,44,99,8,3,0,9,29,310,22,9,18,0,1,5,54,2,124,0,21,0
0,33,19,99,33,15,51,13,48,13,0,16,18,21,7,15,0,27,8,23,66,0,40,80,0,5,0,3,29,305,15,2,14,0,4,7,15,0,128,2,21,0
0,34,19,115,33,15,51,26,38,19,0,16,29,21,14,15,0,35,8,23,64,5,43,89,3,8,0,3,29,311,15,5,14,0,4,14,21,3,133,9,23,0
